#'chr'	'start'	'end'	'GSM1402790_cit0min_merged.norm.bigWig'
chr1	15853351	15898228	2.065625597
chr1	15853351	15898228	2.065625597
chr1	15886020	15918874	1.756396768
chr1	15898193	15911605	1.829494015
chr1	15943952	15960796	1.917468829
chr1	15943952	15987552	1.875716979
chr1	15956819	15987552	1.845600273
chr1	15986363	15988217	1.399999976
chr1	15992765	15995537	2.160360395
chr1	16010826	16061264	2.112444774
chr1	16062808	16067884	2.124719135
chr1	16068986	16074292	1.990000021
chr1	16083153	16113084	1.936894029
chr1	16085254	16113084	1.951490361
chr1	16090990	16101715	2.17390974
chr1	16091029	16113084	2.019290618
chr1	16091458	16113084	2.026764865
chr1	16133656	16134194	nan
chr1	16160709	16174642	2.143032149
chr1	16174358	16266950	2.157930686
chr1	16200609	16266950	2.15190992
chr1	16268363	16302627	2.057947262
chr1	16268363	16302627	2.057947262
chr1	16268363	16302627	2.057947262
chr1	16268363	16302627	2.057947262
chr1	16270321	16302627	2.069740326
chr1	16270364	16302627	2.069687674
chr1	16271431	16302627	2.068321026
chr1	16272256	16302627	2.067178501
chr1	16274237	16302627	2.064073808
chr1	16317618	16317647	nan
chr1	16330730	16333184	1.56847825
chr1	16340522	16345285	1.941541052
chr1	16340522	16345285	1.941541052
chr1	16340522	16345285	1.941541052
chr1	16340522	16345285	1.941541052
chr1	16340522	16346089	1.9334683
chr1	16345369	16360545	2.119348261
chr1	16348485	16360545	2.144628993
chr1	16348485	16360545	2.144628993
chr1	16348485	16360545	2.144628993
chr1	16355006	16357169	1.707531381
chr1	16355006	16358786	2.144676431
chr1	16355620	16380267	1.968089304
chr1	16370230	16383821	1.902774454
chr1	16375256	16383821	2.285654931
chr1	16384263	16400127	2.039962242
chr1	16450831	16482582	1.923557531
chr1	16462083	16482582	1.98869045
chr1	16524598	16533705	2.188651558
chr1	16524598	16539104	2.237640001
chr1	16558181	16563659	1.775000006
chr1	16576558	16643088	1.929605757
chr1	16576558	16678948	1.97538186
chr1	16618819	16641930	1.895582734
chr1	16693524	16722607	1.918839116
chr1	16693524	16724643	1.907113719
chr1	16693524	16724643	1.907113719
chr1	16693524	16724643	1.907113719
chr1	16693524	16724643	1.907113719
chr1	16721826	16724639	1.423809502
chr1	16722175	16763919	1.948305165
chr1	16725137	16763919	1.981958284
chr1	16725137	16763919	1.981958284
chr1	16767166	16786584	2.200679504
chr1	16767166	16786584	2.200679504
chr1	16767166	16786584	2.200679504
chr1	16782289	16786584	2.243137297
chr1	16793930	16819196	1.908538626
chr1	16804749	16817579	1.950073651
chr1	16847079	16847153	2.900000095
chr1	16858892	16858966	nan
chr1	16860349	16862144	1.399999976
chr1	16862254	16864669	nan
chr1	16872433	16872504	1.681249999
chr1	16874159	16874232	nan
chr1	16875408	16875482	nan
chr1	16888921	16940100	2.345123163
chr1	16892902	16913756	1.863921355
chr1	16892902	16913756	1.863921355
chr1	16893673	16918808	2.116668527
chr1	16926095	16940100	2.482338084
chr1	16931912	16939752	2.537916191
chr1	16931912	16940100	2.458527377
chr1	16944750	16952994	2.088561738
chr1	16944750	16957604	2.382887043
chr1	16944750	16957604	2.382887043
chr1	16944756	16959841	2.376754333
chr1	16951872	16971178	2.254820823
chr1	16955701	16956958	1.399999976
chr1	16956164	16971178	2.110594921
chr1	16959589	16969640	1.758064521
chr1	16972068	16974587	nan
chr1	16972068	16974587	nan
chr1	16972068	16976915	1.399999976
chr1	16972863	16974587	nan
chr1	16972863	16975287	1.399999976
chr1	16973907	16976915	1.399999976
chr1	16973907	16976915	1.399999976
chr1	17004765	17004836	1.399999976
chr1	17006500	17006573	1.399999976
chr1	17007749	17007823	nan
chr1	17017712	17046652	2.189363943
chr1	17052060	17052133	1.399999976
chr1	17053779	17053850	nan
chr1	17066767	17267729	2.102096906
chr1	17081128	17086552	1.399999976
chr1	17081128	17090975	1.957142878
chr1	17180899	17180971	nan
chr1	17185443	17185516	nan
chr1	17186692	17186765	nan
chr1	17188415	17188486	1.399999976
chr1	17197439	17200574	1.399999976
chr1	17201957	17202031	nan
chr1	17215040	17216161	1.399999976
chr1	17216171	17216245	nan
chr1	17222645	17222720	5.355999975
chr1	17248444	17299474	1.812494696
chr1	17249157	17280852	1.818392547
chr1	17266388	17299474	1.826541911
chr1	17294697	17299474	1.854721561
chr1	17300998	17307173	1.399999976
chr1	17300998	17307173	1.399999976
chr1	17300998	17308081	1.399999976
chr1	17300998	17308081	1.399999976
chr1	17312452	17338423	1.906487118
chr1	17312452	17338423	1.906487118
chr1	17312452	17338423	1.906487118
chr1	17321981	17326807	1.792941182
chr1	17321981	17327342	1.744329899
chr1	17345224	17380665	2.027113758
chr1	17393255	17445948	3.589679399
chr1	17393255	17445948	3.589679399
chr1	17405525	17445948	3.494016309
chr1	17531620	17572501	1.878734166
chr1	17559775	17572501	1.979777912
chr1	17559775	17572501	1.979777912
chr1	17559775	17572501	1.979777912
chr1	17566189	17572501	2.096255232
chr1	17575592	17610727	2.018795499
chr1	17581660	17581778	nan
chr1	17634689	17674911	4.096722285
chr1	17634689	17690495	4.007105285
chr1	17698740	17728195	1.92803364
chr1	17733250	17765059	2.126019163
chr1	17733250	17766250	2.136143086
chr1	17846826	17909697	1.919569898
chr1	17866329	18016673	2.001385345
chr1	17866329	18024370	2.001285182
chr1	17907047	18024370	2.043300289
chr1	17907047	18024370	2.043300289
chr1	17914910	17966476	2.122153015
chr1	17941582	18024370	2.017939969
chr1	17944810	18024370	2.006749
chr1	17944810	18024370	2.006749
chr1	17952450	18024370	1.97595875
chr1	18020541	18024370	2.311656488
chr1	18081807	18153558	1.923253751
chr1	18434239	18704977	2.004981305
chr1	18687860	18704977	1.930653627
chr1	18701063	18702174	nan
chr1	18807423	18812480	1.932941193
chr1	18807664	18812540	1.82142858
chr1	18957499	19062632	1.933491805
chr1	18957499	19062632	1.933491805
chr1	18957499	19075360	1.915395263
chr1	19166092	19186155	1.856057737
chr1	19197923	19217385	1.875699452
chr1	19197923	19229293	1.876080398
chr1	19197923	19229293	1.876080398
chr1	19197923	19229293	1.876080398
chr1	19209695	19209769	nan
chr1	19230773	19282826	2.024580457
chr1	19398603	19402005	1.399999976
chr1	19400999	19408140	2.356045794
chr1	19400999	19426171	2.161957294
chr1	19400999	19427067	2.158126459
chr1	19400999	19428129	2.153831028
chr1	19400999	19431410	2.18272115
chr1	19400999	19432336	2.192233625
chr1	19400999	19536746	1.969817222
chr1	19438133	19444474	1.562337651
chr1	19447682	19478353	1.917661039
chr1	19477417	19483419	2.316179823
chr1	19477417	19505714	2.026942104
chr1	19542157	19548410	1.983601309
chr1	19542157	19578053	2.192516687
chr1	19542157	19578053	2.192516687
chr1	19542157	19578053	2.192516687
chr1	19542157	19578053	2.192516687
chr1	19578074	19586622	2.589877675
chr1	19592475	19600568	2.017647084
chr1	19592475	19600568	2.017647084
chr1	19609056	19615280	2.133333365
chr1	19619740	19622230	2.311111158
chr1	19629201	19638640	2.143684738
chr1	19634232	19638640	2.065541768
chr1	19638739	19655794	2.127896854
chr1	19638739	19655794	2.127896854
chr1	19638739	19655794	2.127896854
chr1	19638739	19655794	2.127896854
chr1	19638739	19658922	2.03665396
chr1	19665266	19811201	1.933651815
chr1	19665266	19812066	1.932886975
chr1	19665266	19812066	1.932886975
chr1	19665266	19812066	1.932886975
chr1	19673334	19675427	1.604142004
chr1	19750877	19751182	nan
chr1	19923470	19956315	2.087554678
chr1	19923470	19956315	2.087554678
chr1	19923470	19956315	2.087554678
chr1	19923470	19956315	2.087554678
chr1	19923470	19956315	2.087554678
chr1	19923470	19984949	2.191546737
chr1	19923470	19984949	2.191546737
chr1	19934300	19935138	1.399999976
chr1	19969722	19984949	2.120964615
chr1	19969722	19984949	2.120964615
chr1	19969902	19984949	2.116743467
chr1	19970207	19984949	2.109408483
chr1	19970666	19984949	2.097915321
chr1	19971865	19984949	2.065024174
chr1	19972259	19984949	2.061825862
chr1	19974103	19984949	2.064973524
chr1	19991779	20006055	1.767853783
chr1	20008705	20126410	1.908915154
chr1	20008734	20125837	1.909157369
chr1	20008734	20125837	1.909157369
chr1	20071536	20125837	1.903016758
chr1	20072024	20126758	1.903544118
chr1	20140521	20141771	2.100000032
chr1	20208887	20239437	1.935086047
chr1	20246799	20250110	1.7
chr1	20301923	20306152	2.133333367
chr1	20301923	20306932	2.405361986
chr1	20301923	20306932	2.405361986
chr1	20301923	20306932	2.405361986
chr1	20354671	20418394	2.232117691
chr1	20396700	20418394	2.339855973
chr1	20439142	20446059	2.464631627
chr1	20439142	20446059	2.464631627
chr1	20465822	20476879	1.917675612
chr1	20490483	20501687	1.801300906
chr1	20512577	20519942	1.636861648
chr1	20517054	20517897	1.399999976
chr1	20617411	20665715	1.936905703
chr1	20617411	20681387	2.005849009
chr1	20617411	20681387	2.005849009
chr1	20659258	20681387	2.143784601
chr1	20659258	20681387	2.143784601
chr1	20686293	20732187	2.080592435
chr1	20686293	20755287	2.004590326
chr1	20808883	20812728	2.262581527
chr1	20825940	20834674	1.966574979
chr1	20878931	20881513	2.150000036
chr1	20915443	20945400	2.017697044
chr1	20915443	20945400	2.017697044
chr1	20915443	20945400	2.017697044
chr1	20959947	20978004	1.962338274
chr1	20972000	20978004	2.055555582
chr1	20978259	20988037	1.754919913
chr1	20978259	20988037	1.754919913
chr1	20978259	20988037	1.754919913
chr1	20990506	21011681	1.942576839
chr1	20990506	21024981	1.869777542
chr1	20990506	21044317	1.918397233
chr1	20990506	21044317	1.918397233
chr1	21046224	21059133	2.131874317
chr1	21046224	21059133	2.131874317
chr1	21046224	21059330	2.130204169
chr1	21069170	21092024	1.856468553
chr1	21069170	21101447	1.968385591
chr1	21069170	21113124	1.979306063
chr1	21069170	21113181	1.979439194
chr1	21069170	21113799	1.980858709
chr1	21069622	21107033	1.959473868
chr1	21080550	21113799	1.982428232
chr1	21102147	21113133	2.017524983
chr1	21132784	21299592	1.972041203
chr1	21132784	21377487	1.967092651
chr1	21132784	21377487	1.967092651
chr1	21132784	21437876	1.993394007
chr1	21132784	21503381	2.003534646
chr1	21132784	21503381	2.003534646
chr1	21267737	21377487	1.987129844
chr1	21267737	21415706	1.968986355
chr1	21267737	21501251	2.017388252
chr1	21543739	21606183	2.012985557
chr1	21543739	21616766	1.982853069
chr1	21543739	21616982	1.982350813
chr1	21543739	21616982	1.982350813
chr1	21543739	21672034	1.973644041
chr1	21559597	21616982	2.028254423
chr1	21602542	21604868	2.28571433
chr1	21619782	21626362	2.388888942
chr1	21749600	21754300	1.399999976
chr1	21761832	21762609	2.900000095
chr1	21766582	21811393	1.813221341
chr1	21766582	21811393	1.813221341
chr1	21766582	21811393	1.813221341
chr1	21766582	21811393	1.813221341
chr1	21835857	21904905	2.123712499
chr1	21835857	21904905	2.123712499
chr1	21835857	21904905	2.123712499
chr1	21835857	21904905	2.123712499
chr1	21877771	21904905	2.136396996
chr1	21922707	21946543	2.022901152
chr1	21922707	21978348	2.043499628
chr1	21922707	21995856	2.047285219
chr1	21922707	21995856	2.047285219
chr1	21943798	21949011	1.998360679
chr1	22004791	22051612	1.981686141
chr1	22004791	22109688	2.015290927
chr1	22004791	22109688	2.015290927
chr1	22004791	22109688	2.015290927
chr1	22004791	22109688	2.015290927
chr1	22012384	22031108	1.845269262
chr1	22047528	22109688	2.05290508
chr1	22054338	22109688	2.033135983
chr1	22138757	22151714	1.912767839
chr1	22147942	22149041	1.399999976
chr1	22148736	22157206	1.710444875
chr1	22148736	22263750	1.917719461
chr1	22148736	22263750	1.917719461
chr1	22213707	22222803	2.212920631
chr1	22303417	22315847	2.094444034
chr1	22303417	22333141	1.86472556
chr1	22328148	22339035	1.399999936
chr1	22351706	22357715	1.765482239
chr1	22352041	22357715	1.828571439
chr1	22379119	22413359	2.168385501
chr1	22379119	22417296	2.152693573
chr1	22379119	22419436	2.131074049
chr1	22379119	22419436	2.131074049
chr1	22379119	22419436	2.131074049
chr1	22379119	22419436	2.131074049
chr1	22379119	22419436	2.131074049
chr1	22443797	22469519	1.865265825
chr1	22443797	22470385	1.86961313
chr1	22778343	22857650	2.201216787
chr1	22778343	22857650	2.201216787
chr1	22778343	22857650	2.201216787
chr1	22828068	22838627	2.071451756
chr1	22890003	22916112	1.779399426
chr1	22890003	22930087	1.832338219
chr1	22963117	22966175	2.230973491
chr1	22970117	22974603	1.696545105
chr1	22970117	22974603	1.696545105
chr1	22979681	22988029	2.195978585
chr1	23037330	23241082	2.00604883
chr1	23037330	23241823	2.005589486
chr1	23037330	23241823	2.005589486
chr1	23037331	23241823	2.005588866
chr1	23046009	23046091	nan
chr1	23189651	23189719	nan
chr1	23243782	23247347	2.0960699
chr1	23337326	23342343	2.628571497
chr1	23345940	23410184	1.944331177
chr1	23345940	23410184	1.944331177
chr1	23370797	23370865	2.900000095
chr1	23410515	23495517	1.826976306
chr1	23410515	23495517	1.826976306
chr1	23416919	23495517	1.833792676
chr1	23417682	23504301	1.841682893
chr1	23490445	23490546	nan
chr1	23518387	23521222	1.399999976
chr1	23636275	23638386	2.150000036
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23636275	23670853	2.171082518
chr1	23685940	23694879	1.825086514
chr1	23685940	23696357	1.878478859
chr1	23695463	23698330	2.083554398
chr1	23695710	23698330	2.240783065
chr1	23707554	23751261	2.127310478
chr1	23710670	23720526	2.607337306
chr1	23724037	23751261	2.076577989
chr1	23735156	23751261	2.060583117
chr1	23755055	23763170	1.709384165
chr1	23755055	23810677	2.086012678
chr1	23755055	23810750	2.085929463
chr1	23755055	23810750	2.085929463
chr1	23768993	23811057	2.165357568
chr1	23801092	23803135	1.980000019
chr1	23832919	23857712	1.87254494
chr1	23853364	23855542	1.399999976
chr1	23884420	23886285	2.279334283
chr1	23907984	23967056	2.071720954
chr1	23953225	23967056	2.153689896
chr1	24018268	24022915	2.049571761
chr1	24018268	24022915	2.049571761
chr1	24069855	24088549	2.058194994
chr1	24086871	24104787	2.262074537
chr1	24104875	24114722	2.283290525
chr1	24104875	24114722	2.283290525
chr1	24117645	24122029	1.399999976
chr1	24122088	24126060	1.863476575
chr1	24122088	24127034	1.901645585
chr1	24122088	24127294	1.870106775
chr1	24122088	24127294	1.870106775
chr1	24124576	24127294	1.99335607
chr1	24128366	24151949	1.988183979
chr1	24128366	24151949	1.988183979
chr1	24128366	24165110	1.992397077
chr1	24130077	24151949	1.986597842
chr1	24130889	24144073	1.816659095
chr1	24171571	24194859	2.234675895
chr1	24180849	24194859	2.272071411
chr1	24186287	24194787	2.087699711
chr1	24200459	24239817	1.9536438
chr1	24201024	24202107	2.60379751
chr1	24255559	24255637	2.900000095
chr1	24286300	24289949	2.260253207
chr1	24287947	24288367	nan
chr1	24291417	24295600	1.399999976
chr1	24292936	24306953	2.317807734
chr1	24292936	24306953	2.317807734
chr1	24292936	24306953	2.317807734
chr1	24292936	24306953	2.317807734
chr1	24292936	24306953	2.317807734
chr1	24295572	24306953	2.30069993
chr1	24295572	24306953	2.30069993
chr1	24320925	24320957	nan
chr1	24382530	24393069	1.889239914
chr1	24382530	24421493	1.877165291
chr1	24382530	24438665	1.970353442
chr1	24392136	24438665	1.980642189
chr1	24408038	24434929	2.122571204
chr1	24446260	24463799	1.877419662
chr1	24446260	24469775	1.892271136
chr1	24446260	24469775	1.892271136
chr1	24446260	24469775	1.892271136
chr1	24480646	24513765	2.186957299
chr1	24480646	24513765	2.186957299
chr1	24480646	24513765	2.186957299
chr1	24480646	24513765	2.186957299
chr1	24487867	24513765	2.251102033
chr1	24526729	24538180	1.990633401
chr1	24578722	24578758	nan
chr1	24579767	24579803	nan
chr1	24645811	24681808	1.942215953
chr1	24645811	24690970	1.976202108
chr1	24646055	24681808	1.941313198
chr1	24649529	24681808	1.919762467
chr1	24649529	24681808	1.919762467
chr1	24683488	24700300	2.206868748
chr1	24683488	24740262	2.15394175
chr1	24683488	24740262	2.15394175
chr1	24683488	24740262	2.15394175
chr1	24683488	24741587	2.153914348
chr1	24695210	24718169	2.143884029
chr1	24742244	24781314	1.987262325
chr1	24742244	24799473	1.980973146
chr1	24742244	24799473	1.980973146
chr1	24782627	24792864	1.699089874
chr1	24822822	24828850	1.606666659
chr1	24822822	24828850	1.606666659
chr1	24822822	24828850	1.606666659
chr1	24822822	24828850	1.606666659
chr1	24828840	24863510	2.104414167
chr1	24828840	24863510	2.104414167
chr1	24829386	24863510	2.104443275
chr1	24829386	24863510	2.104443275
chr1	24829386	24863510	2.104443275
chr1	24829386	24863510	2.104443275
chr1	24834083	24863510	2.014601363
chr1	24840803	24863510	2.028966429
chr1	24840803	24863510	2.028966429
chr1	24840803	24863510	2.028966429
chr1	24882566	24935818	2.258133098
chr1	24969593	24999772	1.863715978
chr1	24969593	24999772	1.863715978
chr1	24970049	24996078	1.854252119
chr1	24975251	24998086	1.861530638
chr1	24975349	24993416	1.835745277
chr1	25071759	25170815	2.098411716
chr1	25071877	25169078	2.094423649
chr1	25169384	25170807	1.399999976
chr1	25226001	25256770	2.010746566
chr1	25226001	25256770	2.010746566
chr1	25226001	25291475	1.882923505
chr1	25226001	25291501	1.882939356
chr1	25227540	25230414	2.580000043
chr1	25255175	25291501	1.820945664
chr1	25256077	25291612	1.819447683
chr1	25548766	25559013	2.087413303
chr1	25548766	25559013	2.087413303
chr1	25553283	25559013	2.155761615
chr1	25556799	25559013	1.882629121
chr1	25568739	25573985	2.127451006
chr1	25568739	25573985	2.127451006
chr1	25568739	25664656	2.030104313
chr1	25598980	25633433	1.776245207
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25598980	25656936	1.870753203
chr1	25629228	25631643	1.399999976
chr1	25664788	25688852	2.135120986
chr1	25664788	25688852	2.135120986
chr1	25664788	25688852	2.135120986
chr1	25664788	25688852	2.135120986
chr1	25688739	25747363	2.042700256
chr1	25688739	25747363	2.042700256
chr1	25688739	25747363	2.042700256
chr1	25688739	25747363	2.042700256
chr1	25688739	25747363	2.042700256
chr1	25688739	25747363	2.042700256
chr1	25688739	25756683	2.09392144
chr1	25757387	25785383	2.085496957
